runid,date,location,short_name,long_name,census2019,date_type,doses_distributed,doses_administered,dist_per_100k,admin_per_100k,administered_moderna,administered_pfizer,administered_janssen,administered_unk_manuf,administered_dose1_recip,administered_dose1_pop_pct,administered_dose2_pop_pct,administered_dose1_recip_18plus,administered_dose1_recip_18plus_pop_pct,administered_18plus,admin_per_100k_18plus,distributed_per_100k_18plus,administered_dose1_recip_65plus,administered_dose1_recip_65plus_pop_pct,administered_65plus,admin_per_100k_65plus,distributed_per_100k_65plus,administered_dose2_recip,administered_dose2_recip_18plus,administered_dose2_recip_18plus_pop_pct,distributed_moderna,distributed_pfizer,distributed_janssen,distributed_unk_manuf,series_complete_moderna,series_complete_pfizer,series_complete_janssen,series_complete_unk_manuf,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_janssen_18plus,series_complete_unk_manuf_18plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_janssen_65plus,series_complete_unk_manuf_65plus,series_complete_yes,series_complete_pop_pct,series_complete_18plus,series_complete_18plus_pop_pct,series_complete_65plus,series_complete_65plus_pop_pct,administered_fed_ltc,administered_fed_ltc_dose1,administered_fed_ltc_dose2,series_complete_fed_ltc,administered_dose1,administered_dose1_per_100k,administered_dose2,administered_dose2_per_100k,recip_administered,census2019_18plus_pop,mmwr_week,ratio_admin_dist,administered_dose_other,administered_dose_other_per_100k,skipped,skip_n
1944,2021-05-05,US,USA,United States,331996199,Report,321549335,249566820,96853,75172,108142826,132721153,8516437,186404,148562891,44.7,29.8,146335135,56.7,246541364,95510,124568,45425228,83,83120604,151966,587875,98904033,98114573,38,135194800,167441235,18913300,0,44211004,54644578,8444321,46630,44140379,53925870,8422584,46529,18482560,18306673,1548085,19581,107346533,32.3,106535363,41.3,38356900,70.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,AK,AKA,Alaska,731545,Report,774305,564720,105845,77196,252528,297030,15085,77,309518,42.3,34.3,302048,54.8,551680,100021,140384,71598,78.2,134946,147340,845422,250652,245104,44.4,335200,385905,53200,0,114970,135663,13913,19,114710,130375,13849,19,38222,26822,1570,10,264565,36.2,258953,46.9,66624,72.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,AL,ALA,Alabama,4903185,Report,4187860,2670926,85411,54473,1277562,1316570,76794,0,1618791,33,22.9,1608079,42.2,2656147,69626,109777,622880,73.3,1086495,127847,492784,1120492,1116173,29.3,1867700,2068560,251600,0,536443,583989,78572,60,536340,579773,78536,60,268994,215806,23944,39,1199064,24.5,1194709,31.3,508783,59.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,AR,ARA,Arkansas,3017804,Report,2655350,1845530,87989,61155,869813,919058,56195,464,1088927,36.1,24.8,1074441,46.4,1824878,78738,114571,385667,73.6,689890,131688,506860,748425,742169,32,1178500,1316250,160600,0,364885,383433,54869,107,364579,377485,54610,105,179180,123096,8850,71,803294,26.6,796779,34.4,311197,59.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,AS,ASA,American Samoa,55689,Report,54030,39268,97021,70513,8878,30368,22,0,22002,39.5,31.2,21235,48.9,37947,87361,124387,2470,26.1,4577,48347,570719,17370,16819,38.7,15600,37830,600,0,3859,13511,29,0,3849,12970,29,0,874,1298,6,0,17399,31.2,16848,38.8,2178,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,AZ,AZA,Arizona,7278717,Report,6926125,5216530,95156,71668,2287089,2786157,140103,3181,3019286,41.5,28.3,2973879,52.7,5143898,91228,122837,1041332,79.6,1938918,148164,529264,2061256,2036539,36.1,2962500,3567525,396100,0,901875,1158329,135187,1052,901711,1133777,135096,1051,415773,405375,25885,683,2196443,30.2,2171635,38.5,847716,64.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,BP2,BP2,Bureau of Prisons,0,Report,169240,154951,0,0,60170,91901,2880,0,87422,0,0,87421,0,154950,0,0,3042,0,5715,0,0,66784,66784,0,65900,95940,7400,0,25172,41612,2866,0,25172,41612,2866,0,1281,1358,42,0,69650,0,69650,0,2681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,CA,CAA,California,39512223,Report,40691390,31670889,102984,80155,13905949,16640388,1120900,3652,19786567,50.1,29.6,19395153,63.3,31168791,101800,132902,5130266,87.9,9019303,154490,696995,11697179,11587479,37.8,16983600,21298290,2409500,0,5382033,6314303,1111452,843,5375459,6211180,1107526,840,2048843,1763888,115840,412,12808631,32.4,12695005,41.5,3928983,67.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,CO,COA,Colorado,5758736,Report,5658550,4649806,98260,80744,2084823,2414883,148877,1223,2739293,47.6,32.2,2685414,59.7,4575280,101691,125767,703568,83.5,1327940,157635,671708,1856608,1836037,40.8,2437000,2915250,306300,0,860160,996103,146948,345,859195,976501,146369,341,309281,292694,13267,151,2003556,34.8,1982406,44.1,615393,73.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,CT,CTA,Connecticut,3565287,Report,3998075,3361098,112139,94273,1368557,1864550,127727,264,2002749,56.2,37.6,1959823,69.1,3306046,116498,140884,572545,90.8,1088123,172651,634369,1339332,1328089,46.8,1625800,2142075,230200,0,569842,769432,127775,58,569570,758461,127667,58,202789,300373,12384,20,1467107,41.1,1455756,51.3,515566,81.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,DC,DCA,District of Columbia,705749,Report,895425,626082,126876,88712,245111,359948,20986,37,349238,49.5,28.3,346697,60,623475,107946,155030,68096,78,147977,169421,1025180,199617,198806,34.4,354500,494325,46600,0,81466,118120,24820,31,81456,117321,24805,29,29074,22154,1659,9,224437,31.8,223611,38.7,52896,60.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,DD2,DD2,Dept of Defense,0,Report,3859240,3017697,0,0,1337364,1605620,74314,399,1837605,0,0,1820058,0,2994637,0,0,164391,0,283957,0,0,1102224,1097064,0,1639600,2045940,173700,0,482476,619748,71399,0,482429,614635,71379,0,40044,70935,3285,0,1173623,0,1168443,0,114264,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,DE,DEA,Delaware,973764,Report,1022065,793383,104960,81476,320691,437170,35281,241,466826,47.9,31.2,460486,59.8,783969,101789,132703,167107,88.5,309251,163706,541044,304117,302209,39.2,437700,527865,56500,0,124827,179179,34589,111,124788,177310,34564,111,57453,76563,7052,72,338706,34.8,336773,43.7,141140,74.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,FL,FLA,Florida,21477737,Report,21493305,15721876,100072,73201,6831388,8298449,566215,25824,9184860,42.8,27.9,9096940,52.7,15610821,90509,124615,3807015,84.7,7241663,161021,477912,5993479,5971411,34.6,8911000,11134305,1448000,0,2687726,3297365,559590,8388,2687056,3275969,559317,8386,1584943,1427640,130797,6531,6553069,30.5,6530728,37.9,3149911,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,FM,FMA,Federated States of Micronesia,103643,Report,63200,35949,60979,34685,35588,0,361,0,21323,20.6,14.1,21306,26.4,35928,44442,78177,1876,10.6,3278,18605,358704,14615,14611,18.1,61600,0,1600,0,14588,27,361,0,14584,27,361,0,1414,5,64,0,14976,14.4,14972,18.5,1483,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,GA,GAA,Georgia,10617423,Report,9789055,6550721,92198,61698,2944035,3459634,146605,447,3785099,35.6,24.7,3733083,46,6475453,79810,120651,1163002,76.7,2202145,145169,645310,2618052,2594962,32,4152800,5106855,529400,0,1218085,1399708,143650,259,1217856,1376849,143440,257,546364,404743,18631,142,2761702,26,2738402,33.8,969880,63.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,GU,GUA,Guam,165768,Report,173470,134133,104646,80916,52799,79991,1343,0,77754,46.9,33.5,75547,58.4,130821,101177,134162,13799,49,25687,91150,615557,55585,54482,42.1,63700,98670,11100,0,21260,34325,1350,0,21256,33226,1350,0,5003,6724,110,0,56935,34.3,55832,43.2,11837,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,HI,HIA,Hawaii,1415872,Report,1524400,1264136,107665,89283,446155,702262,21959,93760,766182,54.1,35.4,753149,67.5,1249311,111945,136594,232868,86.7,415722,154861,567857,501577,499224,44.7,624900,826800,72700,0,182235,301271,22407,18071,182076,299094,22327,18054,76695,106073,4747,1409,523984,37,521551,46.7,188924,70.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,IA,IAA,Iowa,3155070,Report,2878415,2473624,91231,78402,1123195,1255401,94906,122,1415061,44.9,33.1,1396844,57.5,2447228,100782,118540,473408,85.6,909459,164473,520552,1044170,1036257,42.7,1253500,1458015,166900,0,502809,541308,93238,53,502740,533464,93188,53,236470,194744,7896,39,1137408,36.1,1129445,46.5,439149,79.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,ID,IDA,Idaho,1787065,Report,1455395,1108625,81441,62036,492775,583622,31696,532,617604,34.6,26.4,617488,46.1,1108584,82800,108704,223178,76.8,426070,146582,500704,471802,471772,35.2,615800,748995,90600,0,214885,256760,31557,157,214881,256734,31547,157,95889,101564,6826,68,503359,28.2,503319,37.6,204347,70.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,IH2,IH2,Indian Health Svc,2082813,Report,1685915,1267980,80944,60878,710949,537012,20019,0,723186,34.7,25.8,705025,0,1238246,0,0,145623,0,263885,0,0,537199,525699,0,906900,705315,73700,0,301685,235514,19863,0,301516,224183,19832,0,67481,47777,2113,0,557062,26.7,545531,0,117371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,IL,ILA,Illinois,12671821,Report,12470715,9748918,98413,76934,4141709,5284342,317383,5484,6031482,47.6,29.3,5922156,60.1,9617634,97602,126556,1728491,84.6,3034074,148494,610343,3707687,3681411,37.4,5166900,6547515,756300,0,1620573,2085252,317867,1862,1618933,2060623,316555,1855,630281,670502,48069,1136,4025554,31.8,3997966,40.6,1349988,66.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,IN,INA,Indiana,6732219,Report,5642020,4311755,83806,64047,1791847,2371883,139290,8735,2485048,36.9,26.3,2455088,47.5,4270877,82701,109252,853742,78.6,1652033,152157,519646,1770861,1763117,34.1,2300500,2986620,354900,0,758820,1009177,137665,2864,758747,1001508,137585,2862,395145,374946,16683,1841,1908526,28.3,1900702,36.8,788615,72.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,KS,KSA,Kansas,2913314,Report,2775555,2070420,95271,71068,956138,1053612,60131,539,1255546,43.1,30.9,1239368,56,2049497,92609,125417,419855,88.3,738810,155380,583729,898919,891253,40.3,1238900,1390155,146500,0,424702,474052,60370,165,424629,466460,60333,164,170299,167373,11081,93,959289,32.9,951586,43,348846,73.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,KY,KYA,Kentucky,4467673,Report,4031725,3213684,90242,71932,1446670,1656206,110491,317,1860514,41.6,30.5,1839637,53.1,3183616,91885,116362,608129,81,1093910,145745,537159,1360773,1351992,39,1728000,2073825,229900,0,627161,733364,107770,248,627080,724665,107714,247,239701,261280,25887,154,1468543,32.9,1459706,42.1,527022,70.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,LA,LAA,Louisiana,4648794,Report,3704660,2733787,79691,58806,1272047,1368806,91958,976,1508346,32.4,25,1496877,42,2715921,76265,104029,552474,74.6,1067083,144002,499939,1164295,1158125,32.5,1599800,1877460,227400,0,546516,617291,88230,488,546413,611225,88158,487,240270,251431,15986,97,1252525,26.9,1246283,35,507784,68.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,MA,MAA,Massachusetts,6892503,Report,7814540,6495919,113377,94246,2768360,3508511,218946,102,4000616,58,35.9,3926718,70.9,6401680,115560,141064,1074214,91.9,1937634,165704,668291,2471432,2451027,44.2,3223100,4194840,396600,0,1086105,1385306,219734,21,1085138,1365868,219093,21,421119,443053,54458,11,2691166,39,2670120,48.2,918641,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
1944,2021-05-05,MD,MDA,Maryland,6045680,Report,6320050,5005250,104538,82791,2114193,2692580,195143,3334,3016656,49.9,33,2963152,62.9,4935782,104772,134155,817537,85.2,1486173,154907,658753,1996582,1981543,42.1,2589900,3387150,343000,0,874759,1120852,188826,971,874643,1105931,188729,969,354143,327056,40269,397,2185408,36.1,2170272,46.1,721865,75.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0
